Date/Time,ABF:Zone Mean Air Temperature [C](Hourly),ANTEROOM:Zone Mean Air Temperature [C](Hourly),FREEZER1:Zone Mean Air Temperature [C](Hourly),FREEZER2:Zone Mean Air Temperature [C](Hourly),FREEZER3:Zone Mean Air Temperature [C](Hourly),FREEZER4:Zone Mean Air Temperature [C](Hourly),GUDANG:Zone Mean Air Temperature [C](Hourly),ABF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ANTEROOM IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly) 
 06/10  04:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,14.985054178529248,12720714.794943608,493218.80378688936,29627360.438122895,29862523.25736001,29010774.45216012,29252243.325121414 
 06/10  05:00:00,-39.99999999999999,4.0,-18.0,-18.000000000000004,-18.0,-18.0,14.924172271574976,12700905.334589351,463963.85582597484,29524833.650158025,29762055.721114904,28905847.836071234,29149327.739562977 
 06/10  06:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.868912648471209,12686836.61880085,447202.258471551,29480992.26915067,29719686.240202233,28860257.179860156,29105174.66044963 
 06/10  07:00:00,-40.0,4.0,-18.0,-18.0,-18.000000000000004,-18.0,14.818134291888116,12676020.525660029,436763.6611698293,29500425.59046556,29740123.869003497,28878364.901805773,29124261.946001165 
 06/10  08:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.772797658547743,41905491.62858622,44272193.40975117,29518798.727230694,29758646.70356038,28895832.52378541,29141904.600431997 
 06/10  09:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.741621171302386,42178372.615159504,48632675.46998949,29700877.763826028,29934359.351135902,29088040.761488438,29328138.942874666 
 06/10  10:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.741911107065212,42492442.10321623,50204489.73456848,30063277.280003615,30278418.28805401,29481063.347970434,29703727.81319182 
 06/10  11:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.789124239448014,42841335.332620405,51781839.44043532,30460703.631910533,30648654.05095546,29916936.242644053,30113432.016756173 
 06/10  12:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-17.999999999999996,14.883609150928093,43218821.292796396,53422504.80028055,30889729.452552654,31047153.89999874,30376195.73543303,30542869.63749621 
 06/10  13:00:00,-40.0,4.000000000000001,-18.0,-18.0,-17.999999999999996,-17.999999999999996,15.011786187763505,43610071.748114526,55136940.8885076,31336200.480325833,31465360.75413307,30834464.540745903,30973034.80065332 
 06/10  14:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.000000000000004,15.156691387432934,43962603.81975754,56708487.396459036,31736607.906409945,31844245.456866246,31229376.158024628,31346109.9379936 
 06/10  15:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,15.307555378435602,44046484.03132376,56839643.64726355,31811915.177244265,31905900.19589302,31293491.67074787,31396138.353707924 
 06/10  16:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.45743366940048,43921556.56287185,55858227.87370825,31633059.198859837,31720017.75469333,31104769.93936494,31200024.443974342 
 06/10  17:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.588962852461847,43762600.64244419,54822515.169498585,31417321.02827642,31504428.862436436,30880228.392930146,30975334.95623149 
 06/10  18:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,15.677346904571918,13451111.089025488,1746316.7941292354,31224888.500806656,31320061.165314566,30679126.21355141,30782015.198016487 
 06/10  19:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.701728278432569,13317881.738700662,1212851.631786352,31002705.669006243,31115689.73733245,30447122.859103527,30567528.0672592 
 06/10  20:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.000000000000004,-18.0,15.658862864703226,13195948.65447403,983697.2117027373,30762158.950527422,30901953.536998928,30194330.352185674,30341289.445563547 
 06/10  21:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.576203687368661,13076319.696666531,848459.1168193541,30592361.143460575,30758458.133822408,30013540.45935297,30186608.14029003 
 06/10  22:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-17.999999999999996,15.483919096031409,12980739.566274818,756033.5743868145,30499702.428554956,30686497.29326818,29912303.115826637,30105921.44726692 
 06/10  23:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.394927708319399,12907962.062308636,689868.924676011,30419015.58618992,30620933.841004033,29824991.545222767,30033621.297329545 
 06/10  24:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,15.312464805760536,12852768.852348365,634822.2624483965,30239801.18447608,30452667.864879422,29640664.63631744,29860162.3985487 
 06/11  01:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,15.236521723069577,12809930.864891678,583837.1012057161,30001194.715325054,30222217.012687493,29398006.292755798,29625599.675440364 
 06/11  02:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.164639082641648,12773817.33440017,536965.1949108044,29767727.128257632,29994611.072474115,29160721.669619113,29394110.432663985 
 06/11  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.093303023650707,12739855.701735362,495422.96002759365,29580289.477721486,29811093.266436808,28969070.27690889,29206286.373018414 
 06/11  04:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-17.999999999999996,15.019776905489179,12705739.618364073,460320.82508281665,29448178.116726615,29681601.25749499,28832255.696953133,29071974.305614892 
 06/11  05:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.944376192751925,12673953.058070358,432033.96674649254,29311087.739270568,29546399.648186125,28690506.190038428,28931993.07690163 
 06/11  06:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.000000000000004,14.871254575592,12649870.576400302,401257.0031599271,29281901.580338906,29518674.92030994,28657661.375035435,28900513.613671422 
 06/11  07:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.80343568181339,12632017.373518547,383133.603902827,29366613.296418242,29604508.19953415,28739550.96279513,28983451.662844796 
 06/11  08:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,14.741691737922144,41817329.37572338,44174882.57432796,29451589.429901853,29689367.651084915,28822960.850971065,29066750.3983314 
 06/11  09:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,14.697068062569862,42189979.46760661,49049426.64411615,29747920.98157625,29975080.462547276,29134874.512310375,29368599.582776085 
 06/11  10:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.000000000000004,-18.0,14.69579771503957,42634775.49115147,51134594.15518904,30246254.642377336,30445460.352447055,29677010.449762575,29884016.744354006 
 06/11  11:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.000000000000004,14.756625565278512,43127571.81907254,53265872.40411915,30793620.467084397,30957204.23700737,30273508.463954404,30446142.572079603 
 06/11  12:00:00,-39.99999999999999,4.0,-18.0,-17.999999999999996,-18.0,-18.0,14.868783599558485,43489246.12120677,54712713.14073604,31197489.41437041,31328880.22192616,30709534.97176669,30850718.517818242 
 06/11  13:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-17.999999999999996,15.00958110346854,43736275.32116369,55669580.531814486,31479257.875365213,31585841.68025454,30999153.077733673,31115604.448037453 
 06/11  14:00:00,-40.0,3.9999999999999996,-18.0,-18.0,-17.999999999999996,-18.0,15.159205203822467,43957987.85461673,56581854.23486016,31731136.905339688,31821043.46692841,31240148.3838939,31339491.749249108 
 06/11  15:00:00,-39.99999999999999,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.30854810512256,44022273.34912339,56676756.11873518,31788345.25163707,31868948.887537736,31281401.154161934,31370897.527039267 
 06/11  16:00:00,-39.99999999999999,4.000000000000001,-18.0,-18.0,-18.0,-17.999999999999996,15.45280698320333,43988609.209256865,56270687.94474845,31720869.79625445,31797744.42680528,31200078.17969603,31285385.013771456 
 06/11  17:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,15.579938430598858,43918269.066455916,55759454.4075407,31610434.79321037,31688711.107306343,31078027.868595723,31164363.481630467 
 06/11  18:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.670493849294724,13459052.483175958,1749165.8000600357,31387704.758883104,31473493.277434107,30845179.33104018,30938696.311741285 
 06/11  19:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.701625588227818,13331714.611416265,1214358.9154668015,31078835.70974784,31182241.846692033,30526055.5222782,30636877.265349858 
 06/11  20:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.663067222960287,13208668.716663763,983045.8038278504,30740617.067166667,30872275.35562529,30175197.185553685,30314012.68437455 
 06/11  21:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.579582078328073,13082873.303808412,841963.6182603543,30476590.314835694,30636666.556305822,29899321.023859255,30066353.069046993 
 06/11  22:00:00,-40.0,4.0,-18.0,-18.0,-18.000000000000004,-18.0,15.481317798465517,12979046.206275847,742935.1408264989,30257447.75620243,30440206.688427757,29670328.901336897,29859876.213606045 
 06/11  23:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.386045308760414,12899939.295183893,667829.7681080261,30065226.462090336,30264411.457937427,29470292.648620076,29676114.225278944 
 06/11  24:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.296637108996114,12838525.382493034,606845.9479359438,29961952.125846617,30172945.52124337,29360529.503465883,29578038.915230744 
 06/12  01:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,15.2123156413816,12789194.332460478,556893.455633997,29912258.871023856,30131721.74395559,29305178.59238609,29531051.198685184 
 06/12  02:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,15.131487924877481,12747824.92679157,512874.39257931104,29868845.449464396,30094438.30645668,29256800.65797078,29488706.66802758 
 06/12  03:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,15.053516124768066,12712827.4895106,474771.5549718469,29643891.032860857,29873842.362738233,29027692.556766436,29263873.661178693 
 06/12  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.978011231852436,12683139.552527528,445591.584122758,29289061.922036823,29521889.555336677,28669328.398777843,28908311.128919646 
 06/12  05:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,14.907013198618934,12661873.40320036,421919.2600233669,28939834.24800295,29174659.264690403,28317261.361692,28558180.81521067 
 06/12  06:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.843694399275632,12649591.578699237,404416.86965698155,28821422.84496088,29057946.14969911,28196622.911808994,28439195.276106585 
 06/12  07:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,14.787937090995705,12642960.761143692,391589.9027583671,28842789.248351507,29080816.86243996,28216123.732996996,28460162.123597965 
 06/12  08:00:00,-40.0,4.0,-18.000000000000004,-18.0,-17.999999999999996,-18.0,14.738515278107876,41361251.66100028,41457735.391749024,28875211.390901424,29113996.551039755,28246522.01405835,28491308.187096838 
 06/12  09:00:00,-40.0,3.9999999999999996,-18.0,-18.0,-18.0,-18.0,14.699890935430586,41691137.457659535,45906553.376377836,29123925.486034147,29358250.05707893,28501195.861210186,28741789.659546487 
 06/12  10:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.686419514490433,42073881.469768696,47879192.3466924,29564217.79036825,29784028.11866186,28965084.814949863,29191881.34762714 
 06/12  11:00:00,-40.00000000000001,4.000000000000001,-18.0,-18.0,-18.000000000000004,-18.0,14.715846614874856,42491244.293635905,49844990.17653975,30037489.45981272,30234771.739409514,29470791.278761603,29675945.874886245 
 06/12  12:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.789732776660385,42780949.57249318,51075732.59804389,30364394.42700581,30537400.511680797,29824453.197128132,30005985.230241645 
 06/12  13:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.89237524186174,42950700.01790635,51704106.66146062,30557049.154692195,30711171.99469879,30028093.74378528,30190956.995474733 
 06/12  14:00:00,-40.0,4.000000000000001,-18.0,-18.0,-17.999999999999996,-18.0,15.013350050966077,43122170.86527183,52332974.92037564,30748555.253772978,30886939.116888948,30217693.64298199,30364667.042333387 
 06/12  15:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.150430024519876,43305310.45691805,53014951.22963975,30944457.231440324,31067037.39515949,30406798.924270224,30537650.904181167 
 06/12  16:00:00,-40.00000000000001,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.290026983064015,43445329.40973577,53530747.01731568,31084418.735951006,31195507.851250637,30539055.076275114,30658082.059139118 
 06/12  17:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,15.40816967613459,43548057.86523601,54005542.22800297,31185569.70394277,31293721.032601297,30632306.611511048,30748109.852813363 
 06/12  18:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.485631415640727,13354582.00334545,1622342.9103469185,31085234.62032394,31198761.64079487,30524600.13853885,30645525.085482173 
 06/12  19:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.509139450297964,13235247.11673477,1139558.659656418,30798520.793940775,30926727.42409821,30230718.36664824,30366086.400557596 
 06/12  20:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.47580954883525,13131747.171164442,926849.6741547554,30496549.1341044,30648024.34788134,29919484.74867799,30077929.924229704 
 06/12  21:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.405865367098976,13026573.739486014,800514.3523835264,30310373.600232378,30485373.60562098,29724338.14249332,29906156.809096444 
 06/12  22:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.32528546436903,12941242.250415139,712296.0079340779,30185132.04546295,30378990.98042234,29591774.502398252,29792332.028714143 
 06/12  23:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.246634614040424,12875723.018186396,646853.2236398717,30081964.257626478,30289687.06748515,29482774.341436226,29697098.65739643 
 06/12  24:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.172362141036984,12824531.460923228,593189.9853794754,29855114.061038796,30072651.648543626,29251038.25714912,29475094.61546656 
 06/13  01:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.102407330274316,12783689.182715654,543896.3332926864,29553696.08482206,29778127.296058778,28945413.18770968,29176287.96536391 
 06/13  02:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-17.999999999999996,15.034568964564459,12747666.171386821,500780.47193319333,29248158.736794177,29477509.010472186,28635602.352932177,28871307.60783665 
 06/13  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.966319415939907,12714076.390190305,468015.7006687638,29099709.92305506,29332590.622479044,28482572.6378982,28721700.072945267 
 06/13  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,14.898040275118305,12684613.41045267,450329.04881179647,29100590.962506395,29335915.244796336,28478796.735146217,28720255.88819263 
 06/13  05:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.833964271480065,12665693.31815638,415805.5953051691,29103840.37391556,29340970.86073068,28478832.967808593,28722018.110800605 
 06/13  06:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.77538632991079,12650764.86416291,399471.18651315244,29094071.57485298,29332586.82855282,28466559.90992388,28711066.92740634 
 06/13  07:00:00,-39.99999999999999,4.0,-18.000000000000004,-18.0,-18.0,-18.0,14.720087141952177,12637309.650970832,387404.58693947666,29109665.659227036,29349247.511080287,28480093.623690493,28725618.718094584 
 06/13  08:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.670375554611772,41565261.517931186,42589882.74244786,29124341.528018847,29364396.001598824,28493108.23091931,28739106.778459847 
 06/13  09:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.635086270489237,41830521.059204064,46813620.10177231,29301269.68976485,29537113.00127168,28676610.2229236,28918685.623125046 
 06/13  10:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,14.62881269689502,42113800.79137285,48282402.173661366,29630126.67437452,29852533.648827773,29029426.01669124,29258800.730173428 
 06/13  11:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.665638203387248,42435571.62168111,49779835.0875136,29997132.597214412,30199343.981031258,29428573.021627747,29638649.07216099 
 06/13  12:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.747124665533358,42777254.32558739,51298338.0730612,30384766.294120662,30565435.327820525,29843073.912641823,30032289.598581597 
 06/13  13:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.859815962371703,43114742.14820649,52807905.815093935,30769014.22232504,30931267.78103677,30239921.574877135,30410991.614044633 
 06/13  14:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.988252278218967,43439261.730603695,54292303.80497493,31137268.866646685,31285908.765538078,30608079.904002838,30765451.04072585 
 06/13  15:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,15.123404736775795,43585715.2954642,54834782.89488932,31292693.9312244,31433865.54185555,30759230.975348998,30908958.746132746 
 06/13  16:00:00,-40.00000000000001,4.000000000000001,-18.0,-18.0,-18.0,-18.0,15.260854865591552,43624523.116157286,54796483.15922406,31315597.19525836,31451171.715136174,30778094.912668932,30922061.81793964 
 06/13  17:00:00,-40.0,4.000000000000001,-18.0,-17.999999999999996,-18.0,-17.999999999999996,15.39362524252053,43643090.06367188,54682582.4432161,31309018.21085071,31436677.121740475,30766188.88248952,30902004.588251628 
 06/13  18:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.499220569671024,13387262.81053133,1650909.457845782,31145164.661753107,31266901.41582279,30595028.54779145,30724589.225768358 
 06/13  19:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,15.54589177840729,13282096.747267904,1164267.2983996584,30878883.755939435,31006531.983171754,30319729.293326307,30454849.509195052 
 06/13  20:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,15.520802811736376,13173267.46664053,945350.2079619209,30570141.013281364,30718107.61026101,29999275.426779374,30154425.060286388 
 06/13  21:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.447716890439208,13055891.768722711,810853.3116901307,30359484.003070287,30531084.037048444,29777600.322965674,29956165.38058626 
 06/13  22:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.35896863815713,12958111.925060393,719653.8548891408,30248641.951554153,30439863.332713503,29657690.405980106,29855698.994767115 
 06/13  23:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.270826651113751,12882970.307228498,652475.0408875233,30155351.036320455,30361190.1735137,29557262.573564697,29769749.357176844 
 06/13  24:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.189356470111411,12827172.937856968,596641.1938566951,29974417.221600078,30190799.48100724,29370973.667346735,29593903.243911065 
 06/14  01:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.115120980165935,12784748.068295717,545980.5624777664,29756506.262352996,29980396.24540852,29148864.728574123,29379226.4236827 
 06/14  02:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.044880180305642,12748700.659228725,500681.7406829629,29536823.4795424,29765862.6842919,28925182.87862288,29160611.52797932 
 06/14  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.974211899154042,12713534.489296831,460718.0040864041,29420031.24926343,29652529.131335698,28803892.34804441,29042670.664326288 
 06/14  04:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.000000000000004,14.900752113078232,12678604.308751227,428564.8767537511,29388189.716504153,29623034.759951487,28767235.233205177,29008235.03134614 
 06/14  05:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.827503460394624,12649459.699203989,401202.58780540904,29361332.66293487,29597758.221260555,28736338.740177073,28978812.43085598 
